,,"[0.024142418056726456,0.002832265105098486,0.008185136131942272,0.2382640540599823,0.010708809830248356,0.4728405773639679,0.016044968739151955,0.0007024977821856737,0.21283535659313202,0.013443862088024616]","[0.01216255221515894,0.001784033142030239,0.007892212830483913,0.14715468883514404,0.008244261145591736,0.7272219061851501,0.004052767530083656,0.00032858189661055803,0.08882975578308105,0.0023292936384677887]","[0.04110049083828926,0.002923122141510248,0.024822164326906204,0.355774849653244,0.012689920142292976,0.4133445620536804,0.011417551897466183,0.0017446567071601748,0.11875413358211517,0.01742851361632347]","[0.030865315347909927,0.0038032266311347485,0.008100241422653198,0.22615675628185272,0.005455282051116228,0.40519997477531433,0.007415432948619127,0.0005858548684045672,0.30393195152282715,0.00848593283444643]"
,,"[0.0026428094133734703,0.0017756229499354959,0.738875150680542,0.19151881337165833,9.586461237631738e-05,0.0033021210692822933,0.00023007627169135958,0.0007282469305209816,0.060727108269929886,0.00010413968266220763]","[0.002118846168741584,0.002621789462864399,0.788179874420166,0.14951176941394806,0.00011225854541407898,0.004961896222084761,0.00012258057540748268,0.0004511171719059348,0.051860347390174866,5.9421839978313074e-05]",,"[0.00279435096308589,0.0011218844447284937,0.9048894047737122,0.05396825075149536,2.712954483286012e-05,0.0008271815604530275,6.30053982604295e-05,0.00021927003399468958,0.0360419899225235,4.7497189370915294e-05]"
,,,"[0.00839265063405037,0.008052569814026356,0.010149085894227028,0.002756858477368951,0.02155200205743313,0.2365669310092926,0.002962677273899317,0.010785805061459541,0.6789821982383728,0.01979909837245941]","[0.027890628203749657,0.0030210078693926334,0.027288349345326424,0.004953642375767231,0.05192355811595917,0.02534911222755909,0.006822694558650255,0.08657736331224442,0.5086590051651001,0.25751468539237976]",
"[0.0038827271200716496,0.05829082429409027,0.14325030148029327,0.06501651555299759,0.13220714032649994,0.19996234774589539,0.06707924604415894,0.004841036628931761,0.29690003395080566,0.0285697840154171]","[0.005438653752207756,0.05278095230460167,0.166349396109581,0.022472765296697617,0.13079100847244263,0.1691056191921234,0.0903792604804039,0.00481049157679081,0.2899494767189026,0.06792237609624863]","[0.0036774305626749992,0.03890634700655937,0.15658625960350037,0.04811892285943031,0.1081087589263916,0.16287310421466827,0.10972767323255539,0.0037507140077650547,0.31312310695648193,0.055127695202827454]","[0.002903839573264122,0.05206282436847687,0.13935691118240356,0.037500735372304916,0.135470911860466,0.16870567202568054,0.050768863409757614,0.002872871933504939,0.3805205821990967,0.029836762696504593]","[0.0031096457969397306,0.022221889346837997,0.20859967172145844,0.02738139219582081,0.29794737696647644,0.06355475634336472,0.029461007565259933,0.014826609753072262,0.2411683052778244,0.09172935783863068]","[0.004047506954520941,0.05717800185084343,0.18530374765396118,0.04792475700378418,0.08538837730884552,0.09956548362970352,0.05860422924160957,0.003994387574493885,0.40898609161376953,0.04900740087032318]"
"[0.0025000819005072117,0.030310988426208496,0.09450428187847137,0.4385812282562256,0.005304682534188032,0.224893257021904,0.1465531587600708,0.005362515337765217,0.050208158791065216,0.0017817006446421146]",,"[0.001561635173857212,0.024861054494976997,0.2563617527484894,0.1262751668691635,0.012525254860520363,0.07404447346925735,0.3803340494632721,0.00830220989882946,0.11179545521736145,0.0039389897137880325]",,,"[0.0015346823493018746,0.014521537348628044,0.053706396371126175,0.7277252078056335,0.0034119831398129463,0.058596421033144,0.09289638698101044,0.0014341475907713175,0.04511476308107376,0.0010584890842437744]"
"[0.0028110339771956205,0.009741554968059063,0.0378541573882103,0.0024828293826431036,0.3100358843803406,0.003628343343734741,0.6021199226379395,0.015521724708378315,0.007675699423998594,0.00812887866050005]","[0.0028119771741330624,0.011121786199510098,0.026546696200966835,0.001672786078415811,0.2231139987707138,0.0025183861143887043,0.7009153962135315,0.015218585729598999,0.008265802636742592,0.00781459454447031]","[0.0019412529654800892,0.005234576761722565,0.024248838424682617,0.0014656364219263196,0.1611691415309906,0.0016414616256952286,0.7805014848709106,0.010452534072101116,0.006421426311135292,0.006923595443367958]","[0.0035251029767096043,0.016616443172097206,0.04372891038656235,0.0032409257255494595,0.3545449376106262,0.0029364724177867174,0.5272533297538757,0.01633579283952713,0.01900765672326088,0.0128103569149971]","[0.0009904650505632162,0.0021634527947753668,0.03353152051568031,0.0007046807440929115,0.8213241100311279,0.0005866271676495671,0.04683946445584297,0.07007457315921783,0.004607534036040306,0.019177580252289772]","[0.004163895733654499,0.008535392582416534,0.040395352989435196,0.0026600270066410303,0.09662403166294098,0.0023248058278113604,0.8086003661155701,0.012602971866726875,0.00877829547971487,0.015314866788685322]"
"[0.0001553048932692036,0.0025525980163365602,0.9290552735328674,0.054853036999702454,7.07721312664944e-07,0.0017882689135149121,0.00011753736180253327,3.946611286664847e-06,0.011473044753074646,2.737216107107088e-07]",,,"[4.067337067681365e-05,0.007781486492604017,0.967610239982605,0.019498934969305992,2.208327174457736e-07,0.0008012813050299883,0.0001288767671212554,4.027363047498511e-06,0.004133886657655239,4.1062838818106684e-07]",,"[3.2178817491512746e-05,0.0007224519504234195,0.992975115776062,0.0038840617053210735,1.4985882756946012e-08,2.4799457605695352e-05,2.0492270778049715e-05,1.2289816595512093e-06,0.002339527942240238,1.6372113975648972e-07]"
"[0.0036546713672578335,0.00385758513584733,0.004515993408858776,0.024726830422878265,0.010704468935728073,0.05890350043773651,0.00043996330350637436,0.005998590029776096,0.8648879528045654,0.022310486063361168]","[0.002463494660332799,0.005011486355215311,0.006169050000607967,0.015110001899302006,0.017535127699375153,0.053215447813272476,0.0012526046484708786,0.013120506890118122,0.8491449356079102,0.03697724640369415]",,"[0.0013426931109279394,0.0026912956964224577,0.004059594590216875,0.009687398560345173,0.00785614550113678,0.03197982534766197,0.00038096538628451526,0.0034874004777520895,0.9226312041282654,0.01588347554206848]","[0.007508641574531794,0.0034226146526634693,0.04076984524726868,0.041147224605083466,0.024914680048823357,0.019373595714569092,0.0009263070533052087,0.029518675059080124,0.7409301400184631,0.09148833900690079]","[0.0029796555172652006,0.0026724939234554768,0.02889554388821125,0.010828681290149689,0.007671027909964323,0.01646053045988083,0.0008023822447285056,0.005265939515084028,0.8912639021873474,0.03315974399447441]"
"[0.000373580667655915,0.004502701107412577,0.057773053646087646,0.3897285759449005,0.12209213525056839,0.005213652737438679,0.0005015759379602969,0.022318454459309578,0.3641056418418884,0.0333905965089798]","[0.000755030894652009,0.00524684926494956,0.12492437660694122,0.05942259356379509,0.09343209117650986,0.003542386693879962,0.0006795553490519524,0.012657811865210533,0.5653192400932312,0.13402001559734344]","[0.0002381651574978605,0.002307367976754904,0.08585390448570251,0.14342419803142548,0.11138363927602768,0.002789436373859644,0.000606440007686615,0.009145228192210197,0.5861925482749939,0.05805911123752594]","[0.00016093291924335063,0.0033981124870479107,0.09510218352079391,0.22478677332401276,0.12762145698070526,0.006372011266648769,0.00023227176279760897,0.0036307405680418015,0.5109009742736816,0.027794521301984787]","[0.0002901999978348613,0.001150235184468329,0.19563409686088562,0.24615639448165894,0.1362035870552063,0.0013682144926860929,0.0004166436556261033,0.014598426409065723,0.15556186437606812,0.24862030148506165]","[0.00046642604866065085,0.003156452439725399,0.11945401877164841,0.23815733194351196,0.041950974613428116,0.0013763275928795338,0.00025627989089116454,0.005705903749912977,0.5417295098304749,0.047746747732162476]"
,,"[0.009218989871442318,0.0007035363232716918,0.0075195468962192535,0.03674696013331413,0.006060575135052204,0.14780236780643463,0.002391940215602517,0.00033599455491639674,0.7872124910354614,0.0020075810607522726]","[0.015054898336529732,0.0012785351136699319,0.01582132652401924,0.05909407511353493,0.0058655221946537495,0.3816963732242584,0.0010122420499101281,0.00035527785075828433,0.5166638493537903,0.0031578282359987497]",,"[0.03850321099162102,0.0009156767628155649,0.020544005557894707,0.04715300723910332,0.00183556554839015,0.07869812101125717,0.0007987656863406301,0.00033146317582577467,0.8062779903411865,0.004942205734550953]"
"[0.0001651271159062162,0.00035335190477781,0.00035282576573081315,0.9548262357711792,0.00012290870654396713,0.007632288616150618,9.464242793910671e-06,0.00013284328451845795,0.03561704233288765,0.0007879551267251372]","[0.0004264033632352948,0.009704633615911007,0.0013224417343735695,0.8729743957519531,0.0011946221347898245,0.06957440078258514,0.0004356132703833282,0.0006378081743605435,0.027299759909510612,0.016429951414465904]","[3.927700163330883e-05,9.623393998481333e-05,0.0002613650285638869,0.9755738377571106,0.00011023536353604868,0.0036243244539946318,1.3260900232126005e-05,9.635460446588695e-05,0.019480261951684952,0.0007048172992654145]","[3.44695508829318e-05,0.00034492125269025564,0.0005249654059298337,0.9740417003631592,0.00013016589218750596,0.008488429710268974,3.5021398616663646e-06,3.831796857411973e-05,0.01622146926820278,0.00017205215408466756]","[5.187145507079549e-05,2.3513162886956707e-05,0.0028887090738862753,0.9902206659317017,0.0003175984602421522,0.0007578033837489784,5.622949174721725e-06,0.0002844060945790261,0.003039160743355751,0.0024106965865939856]","[0.00022568485292140394,0.0003511216782499105,0.0013485187664628029,0.9748685359954834,0.00010390700481366366,0.004720956087112427,9.892759408103302e-06,9.819214028539136e-05,0.017808062955737114,0.00046511695836670697]"
,,,,,
"[0.0003490550734568387,0.003578602336347103,0.004774825181812048,0.001976697240024805,0.005733066704124212,0.02996404469013214,0.0009450484649278224,0.0011692973785102367,0.946824312210083,0.004684959538280964]","[0.0007581517565995455,0.007489563897252083,0.010366560891270638,0.004205834586173296,0.0017787960823625326,0.005398980341851711,0.0014389539137482643,0.011618126183748245,0.940547525882721,0.016397465020418167]","[0.00030997622525319457,0.0017036780482158065,0.010492407716810703,0.0016361321322619915,0.002296566730365157,0.0017098330426961184,0.0013160340022295713,0.005149762146174908,0.9565234184265137,0.018862219527363777]","[0.00010690266208257526,0.002329667331650853,0.0031714835204184055,0.001894512795843184,0.0007211316842585802,0.0016180791426450014,0.00020513380877673626,0.0013835156569257379,0.9855015873908997,0.003067966317757964]","[0.0004525087133515626,0.0014932389603927732,0.023826077580451965,0.03703068941831589,0.006653962656855583,0.0019340818980708718,0.001384897157549858,0.006548641715198755,0.8945385813713074,0.02613740600645542]","[0.00038934522308409214,0.0016541776712983847,0.009736807085573673,0.003393119666725397,0.0003906177298631519,0.0006791192572563887,0.00036960269790142775,0.0013366058701649308,0.9770894646644592,0.004960988182574511]"
,,"[0.0009300042293034494,0.013200623914599419,0.002474771114066243,0.0015575123252347112,0.0027997978031635284,0.02659895084798336,0.0033124100882560015,0.000759709277190268,0.9425696730613708,0.005796568002551794]",,"[0.001194496639072895,0.010287130251526833,0.018008587881922722,0.0028832280077040195,0.0256973747164011,0.016548600047826767,0.002227744786068797,0.013428782112896442,0.8636294603347778,0.04609464108943939]","[0.0016442189225926995,0.012658541090786457,0.009410783648490906,0.00415308540686965,0.0031659514643251896,0.03342204540967941,0.004090494476258755,0.0010013795690611005,0.9071524143218994,0.023301122710108757]"
"[0.0004572336038108915,0.006647338625043631,0.042943667620420456,0.2560665011405945,0.026618914678692818,0.128145232796669,0.001974108163267374,0.0004502629453781992,0.5348935723304749,0.0018031218787655234]","[0.0003419700951781124,0.007923224940896034,0.024803008884191513,0.11805134266614914,0.011945909820497036,0.048055458813905716,0.002585315378382802,0.000527562981005758,0.7834364175796509,0.002329824957996607]","[0.00029630420613102615,0.0028729718178510666,0.03701186180114746,0.12269046902656555,0.008978573605418205,0.0404035784304142,0.0028305514715611935,0.00048015560605563223,0.7812303900718689,0.00320516899228096]","[0.00017034330812748522,0.0031211774330586195,0.016008609905838966,0.03122302144765854,0.005838594865053892,0.024040525779128075,0.0010880875634029508,0.00021638297766912729,0.9167957901954651,0.0014974508667364717]","[0.0005382979288697243,0.0032489877194166183,0.12275967746973038,0.26786336302757263,0.021548990160226822,0.017310552299022675,0.0020919926464557648,0.0008802373777143657,0.5557173490524292,0.008040552027523518]","[0.0008231060346588492,0.007854795083403587,0.09554372727870941,0.09449785947799683,0.004475888330489397,0.01006478164345026,0.0017285534413531423,0.0003844273742288351,0.7836939096450806,0.0009329819586127996]"
"[0.0017553530633449554,0.003401731140911579,0.09359993040561676,0.04373936727643013,0.013997509144246578,0.07245388627052307,0.0014551500789821148,0.0007076464826241136,0.7607598304748535,0.008129569701850414]","[0.0020567511674016714,0.005141942296177149,0.0942041426897049,0.042880475521087646,0.0133854690939188,0.05344946309924126,0.0019960133358836174,0.0011948830215260386,0.7756208777427673,0.010070041753351688]","[0.0020923628471791744,0.0031810631044209003,0.14492028951644897,0.06487635523080826,0.01607440784573555,0.039299361407756805,0.0028173867613077164,0.000938444456551224,0.7103745937347412,0.015425736084580421]","[0.0016427015652880073,0.0031855858396738768,0.10525183379650116,0.03487865999341011,0.015313174575567245,0.06677182018756866,0.0015630440320819616,0.0007354057161137462,0.7605187892913818,0.010139045305550098]","[0.0019874651916325092,0.003434543265029788,0.24947337806224823,0.03397436439990997,0.06884494423866272,0.027045978233218193,0.0012224210659042,0.007530683651566505,0.566156268119812,0.04033001512289047]","[0.0021174955181777477,0.002795008709654212,0.12450533360242844,0.03900131955742836,0.006889143493026495,0.01682058721780777,0.0010716248070821166,0.0006370783667080104,0.7973614931106567,0.008800981566309929]"
,"[4.135904873692198e-06,2.58181012213754e-06,4.993803486286197e-06,1.2473424249037635e-05,0.9866129755973816,0.00010238352115266025,6.845749885542318e-05,5.355207031243481e-05,0.000174780361703597,0.01296359021216631]","[5.994958769406367e-07,1.619899734350838e-07,4.053733391629066e-06,1.493793934059795e-05,0.9991403818130493,6.511551328003407e-05,1.589947351021692e-05,3.133424979750998e-05,0.00019669182074721903,0.0005307925748638809]","[3.4574898677419696e-07,1.8840781024209718e-07,3.948127414332703e-06,1.44648338391562e-05,0.9994576573371887,0.00015282814274542034,3.620463303377619e-06,9.315573151980061e-06,5.6526467233197764e-05,0.00030110712395980954]","[1.0632971907398314e-06,1.0902407865387431e-07,1.426863582310034e-05,1.8866907339543104e-05,0.996150016784668,2.5296238163718954e-05,4.9119921641249675e-06,6.313986523309723e-05,7.598999218316749e-05,0.003646290162578225]","[2.1484136595972814e-05,2.92688582703704e-06,5.641786992782727e-05,0.00011741293565137312,0.9732325673103333,0.0003176674363203347,4.4343290937831625e-05,0.00017319971811957657,0.003727148985490203,0.022306853905320168]"
,,"[0.0006669138092547655,0.0039428467862308025,0.008994825184345245,0.01235389243811369,0.019182203337550163,0.44642195105552673,0.14905081689357758,0.00011704606731655076,0.3570590913295746,0.00221049040555954]",,,"[0.001279859570786357,0.005971947684884071,0.003994070924818516,0.013632667250931263,0.0054964530281722546,0.34113752841949463,0.05031723156571388,0.00016108725685626268,0.5750365257263184,0.002972618443891406]"
"[1.9335606339154765e-05,0.00018288829596713185,0.998248815536499,0.00014136031677480787,2.7797614166047424e-05,3.5965371353086084e-05,0.001066671684384346,8.150153007591143e-06,0.00026658171555027366,2.4965272586996434e-06]","[2.5169105356326327e-05,0.00022732329671271145,0.9980639815330505,2.0782053979928605e-05,1.4997215657786e-05,1.2053520549670793e-05,0.0015197328757494688,1.1083116987720132e-05,0.00010148441651836038,3.410737463127589e-06]","[2.0618164853658527e-05,0.00014573395310435444,0.9974484443664551,0.0001395079743815586,2.947565917565953e-05,3.1612271413905546e-05,0.0018056589178740978,5.3692833716922905e-06,0.0003690669545903802,4.52240328741027e-06]","[1.0218814168183599e-05,0.00014283080236054957,0.9988749623298645,0.00010152852337341756,2.925201624748297e-05,3.0049754059291445e-05,0.0005241680191829801,3.7641100334440125e-06,0.0002816753403749317,1.5182772585831117e-06]","[1.0433343049953692e-05,4.6024328185012564e-05,0.999251663684845,6.856473191874102e-05,2.5711457055876963e-05,1.262300975213293e-05,0.0005093391519039869,6.511527772090631e-06,6.583387585124001e-05,3.208210046068416e-06]","[2.043092536041513e-05,0.00014781689969822764,0.9988743662834167,0.00010433010902488604,1.299151608691318e-05,1.1216939128644299e-05,0.0004925372777506709,4.12698500440456e-06,0.00033012827043421566,2.1374223706516204e-06]"
,,"[0.10268225520849228,0.012322845868766308,0.00760042667388916,0.0065322923474013805,0.05585598945617676,0.5627833008766174,0.017707878723740578,0.06477783620357513,0.1168469712138176,0.05289020389318466]",,,
,,"[0.006760796066373587,0.02218799479305744,0.031902141869068146,0.008353111334145069,0.0013992945896461606,0.0017895185155794024,0.009886907413601875,0.016394073143601418,0.8822527527809143,0.019073452800512314]",,"[0.01101195439696312,0.026977596804499626,0.08270567655563354,0.03258596733212471,0.003202709136530757,0.0018133103149011731,0.008079219609498978,0.026138752698898315,0.7847480177879333,0.022736728191375732]","[0.006071409210562706,0.027505483478307724,0.02527020499110222,0.004255196545273066,0.0004196691734250635,0.001001291093416512,0.0026908640284091234,0.008484425023198128,0.9143155217170715,0.009985861368477345]"
,,,,,
"[9.949537343345582e-05,0.00013337995915208012,0.000538869178853929,0.00058834656374529,0.8794617056846619,0.007206060457974672,0.0006788856699131429,0.0014781068312004209,0.0049777040258049965,0.10483749955892563]","[0.00010351764649385586,0.00021156562434043735,0.0009535682620480657,0.0009144883952103555,0.8851674795150757,0.007120249792933464,0.0006937122088856995,0.0015036534750834107,0.008847733028233051,0.09448400884866714]","[0.00010297986591467634,0.00011979106056969613,0.0013125701807439327,0.0013257329119369388,0.6393721103668213,0.01328600849956274,0.001426664530299604,0.001148344250395894,0.008402848616242409,0.33350294828414917]","[4.483117663767189e-05,0.00012192143185529858,0.001066274824552238,0.001055399770848453,0.9625621438026428,0.00869850441813469,0.00024080225557554513,0.0005185924237594008,0.0044375150464475155,0.0212540440261364]","[6.595959712285548e-05,8.41131986817345e-05,0.0007934673340059817,0.0004714252718258649,0.9039318561553955,0.0021810908801853657,0.00036197464214637876,0.001721599604934454,0.0046100737527012825,0.08577844500541687]","[0.00016645388677716255,0.0002057241217698902,0.0015613940777257085,0.0013210144825279713,0.7517520189285278,0.004735514521598816,0.0006335746147669852,0.0013358872383832932,0.014605026692152023,0.2236834019422531]"
,,"[0.0037823361344635487,0.005194871220737696,0.0306791290640831,0.2527884840965271,0.035473138093948364,0.05694256350398064,0.1274384707212448,0.00044005835661664605,0.48517024517059326,0.0020906710997223854]",,,
"[2.005500573432073e-05,1.331511612079339e-06,0.00014861286035738885,9.274826879845932e-05,0.9966639876365662,0.0008026284631341696,0.0001913820015033707,0.00015897976118139923,0.0006394335068762302,0.001280738040804863]","[5.317925024428405e-05,1.0301233714926639e-06,8.041905675781891e-05,2.2425105271395296e-05,0.9917216897010803,0.0007218585815280676,0.0003099320747423917,5.414528277469799e-05,0.000799935485702008,0.0062353541143238544]","[1.2984977729502134e-05,5.966160756543104e-07,0.00011977852409472689,3.8525649870280176e-05,0.9962316155433655,0.00040250623715110123,0.00029581866692751646,7.706919132033363e-05,0.0007703183218836784,0.0020507879089564085]","[2.250151737825945e-05,1.393196043864009e-06,0.00029185618041083217,9.499303996562958e-05,0.9961026906967163,0.0011389428982511163,0.00016206949658226222,4.897107646684162e-05,0.0009212570148520172,0.0012152778217568994]","[3.167029353789985e-05,1.1123197509732563e-06,0.00034557681647129357,6.889841461088508e-05,0.9927155375480652,0.0002864816051442176,0.00016017114103306085,0.0001738772407406941,0.0005068742320872843,0.005709749646484852]",
"[0.0003951223043259233,6.3760080593056045e-06,1.9230295947636478e-05,2.281882188981399e-05,0.2259884625673294,0.002126166131347418,0.00016155809862539172,0.049818724393844604,0.004577706567943096,0.7168838977813721]",,"[0.0001830880210036412,5.555433290282963e-06,2.0397701518959366e-05,0.00010217932867817581,0.051836613565683365,0.00037844807957299054,7.919395284261554e-05,0.11125478893518448,0.003163457615301013,0.832976222038269]","[0.00029885678668506444,2.7693755328073166e-05,7.495891622966155e-05,0.00031994047458283603,0.16343285143375397,0.002384426072239876,9.654388850321993e-05,0.14983373880386353,0.005360128358006477,0.6781708002090454]",,
,"[0.00011528903996804729,2.110862624249421e-05,2.7934933314099908e-05,3.3338108096359065e-06,0.9892722368240356,0.00015815897495485842,0.0036764368414878845,0.000209775724215433,0.00028911387198604643,0.006226757541298866]",,,"[8.223069744417444e-05,9.701796443550847e-06,9.198630868922919e-05,3.2769100926088868e-06,0.9855054020881653,2.3492561012972146e-05,0.0006956909783184528,0.0002557969419285655,0.00012025639443891123,0.013212154619395733]",
"[3.822239307282871e-07,2.092960858135484e-05,1.867098944785539e-05,5.141384826856665e-05,0.9971760511398315,6.799707625759766e-05,4.814260137209203e-06,0.00026935897767543793,0.00021137107978574932,0.0021790368482470512]","[4.174586592853302e-06,0.0005170571384951472,6.65222542011179e-05,7.984566764207557e-05,0.6601654887199402,4.6075150748947635e-05,4.67004174424801e-05,0.007133656647056341,0.0005575314862653613,0.3313828706741333]","[1.1411170817154925e-06,3.0165541829774156e-05,1.5095672097231727e-05,5.411167148849927e-05,0.9854257106781006,1.3109181963955052e-05,6.385433152900077e-06,0.0029254264663904905,0.0007976784254424274,0.010731157846748829]",,"[3.087352069996996e-06,5.071245686849579e-05,0.0001317659771302715,0.00011742959031835198,0.8767694234848022,2.6203657398582436e-05,1.4462990293395706e-05,0.003422764828428626,0.00046922493493184447,0.11899492144584656]","[2.583398327260511e-06,6.43987295916304e-05,0.00022428868396673352,0.00010535472392803058,0.9752775430679321,2.9921131499577314e-05,3.609108171076514e-05,0.0017088972963392735,0.0010270783677697182,0.02152377925813198]"
,,"[1.4242998986446764e-05,9.151008271146566e-05,0.0002945629821624607,0.9351800680160522,0.0001616871013538912,0.05751096084713936,2.3147791580413468e-05,1.7464006305090152e-05,0.006323769222944975,0.0003826033207587898]","[1.4086003830016125e-05,0.0002100040583172813,0.0004073293530382216,0.8490768671035767,0.00033834661007858813,0.14511393010616302,1.1263849046372343e-05,8.988651643448975e-06,0.004647165071219206,0.00017200094589497894]",,
,,"[0.0005473557976074517,8.021065877983347e-05,0.0002775496686808765,0.00449797697365284,0.00015984154015313834,0.011390148662030697,1.4224553524400108e-05,0.0005865145940333605,0.9810723662376404,0.0013737931149080396]",,,"[0.0012822628486901522,0.00018989964155480266,0.0012750079622492194,0.0008907574811019003,9.22515828278847e-05,0.0024482416920363903,1.4513036148855463e-05,0.0009456845582462847,0.9906159043312073,0.0022454482968896627]"
,,,,,
"[0.0006220255163498223,0.00043932945118285716,0.9855859875679016,0.005783942993730307,4.235660526319407e-06,0.00229210639372468,0.00029170187190175056,2.2505560991703533e-05,0.004956248216331005,1.9859867279592436e-06]","[0.0001595540961716324,0.00019037445599678904,0.9960646033287048,0.0009098946466110647,1.8287680632056436e-06,0.0009280173107981682,0.00027341285021975636,1.1378987437637988e-05,0.0014599683927372098,9.168320502794813e-07]","[0.00024400828988291323,0.00018987024668604136,0.9913254380226135,0.004375127609819174,2.265241846544086e-06,0.0014684719499200583,0.0004165015125181526,1.2251109183125664e-05,0.001963720191270113,2.3823968149372377e-06]","[0.00025056127924472094,0.00047494718455709517,0.9896494150161743,0.0034973816946148872,3.387860260772868e-06,0.0013126806588843465,0.00015123383491300046,1.7860882508102804e-05,0.004641302861273289,1.2003947631455958e-06]","[0.0008080474799498916,0.00026820963830687106,0.9814299941062927,0.0012756108772009611,9.180632332572713e-06,0.00036684080259874463,0.0002550132921896875,0.0001321807358181104,0.015451292507350445,3.6179633298161207e-06]","[0.0004246873431839049,0.00020346698875073344,0.9922963976860046,0.002796016400679946,1.1426815262893797e-06,0.00034011731622740626,0.0001260459830518812,1.1918410564248916e-05,0.003799345111474395,8.677524192535202e-07]"
,,"[0.01889941096305847,0.004209781065583229,0.009225287474691868,0.18518701195716858,0.02579510025680065,0.5518280267715454,0.038108229637145996,0.003027960890904069,0.14634211361408234,0.017377033829689026]",,,"[0.050318602472543716,0.005839914549142122,0.014357381500303745,0.1634494960308075,0.012456344440579414,0.5616528987884521,0.01646164432168007,0.0025945473462343216,0.1473655104637146,0.02550370804965496]"
,,,,,
,,"[6.48017376079224e-05,0.0007237675017677248,0.0025076880119740963,0.012396086007356644,0.5295727252960205,0.1366136521100998,0.003714105114340782,0.0004642066778615117,0.03502441570162773,0.2789185643196106]","[8.414578769588843e-05,0.0018162261694669724,0.001821631216444075,0.004887005779892206,0.704804539680481,0.10382214188575745,0.001017872360534966,0.0008430708548985422,0.09482338279485703,0.08607997000217438]","[3.498293517623097e-05,0.0003006761835422367,0.001032389933243394,0.0024443217553198338,0.9011414051055908,0.007389851380139589,0.0004091676964890212,0.001026487210765481,0.020527532324194908,0.06569323688745499]",
"[2.6715799322118983e-05,0.0006844935123808682,0.00081725133350119,0.0029845314566046,0.8900063633918762,0.0021338060032576323,0.000484270480228588,0.0047045606188476086,0.010161719284951687,0.08799642324447632]",,"[1.8482109226169996e-05,0.0005849763401784003,0.002009154064580798,0.008207528851926327,0.8012002110481262,0.003571159904822707,0.0009024347527883947,0.0039179204031825066,0.017505157738924026,0.16208301484584808]","[1.4851352716505062e-05,0.0007751641096547246,0.0013135266490280628,0.004627045709639788,0.9253999590873718,0.001808597706258297,0.00030362000688910484,0.002374873263761401,0.01630944386124611,0.04707296937704086]","[1.992942634387873e-05,0.000721125805284828,0.0009738087537698448,0.001797220902517438,0.8682207465171814,0.0007421165937557817,0.0003065061173401773,0.0060101039707660675,0.011079096235334873,0.11012943089008331]","[7.627100421814248e-05,0.0019956380128860474,0.005252339877188206,0.010078467428684235,0.5088794231414795,0.0028066562954336405,0.0006376111996360123,0.006479351315647364,0.046609215438365936,0.4171850085258484]"
,,"[0.0019057837780565023,0.0011795469326898456,0.894252598285675,0.05826370045542717,1.2709235761576565e-06,0.03489236533641815,0.0014631556114181876,5.158678391126159e-07,0.008039884269237518,1.2202145853734692e-06]","[0.0013440247857943177,0.00395474536344409,0.8421785831451416,0.07378332316875458,1.633490114727465e-06,0.07054662704467773,0.00033535697730258107,4.1968220898525033e-07,0.007855013944208622,3.2462676813338476e-07]","[0.00208843732252717,0.0012417297111824155,0.9531514644622803,0.02920321188867092,1.0196284847552306e-06,0.006050203926861286,0.0005324047524482012,9.449530011806928e-07,0.0077300965785980225,4.34783061109556e-07]","[0.0034222626127302647,0.0021369592286646366,0.8913814425468445,0.07849791646003723,6.190814474393846e-07,0.008731969632208347,0.0005394385661929846,4.0057187788988813e-07,0.015288464725017548,4.5188042463450984e-07]"
"[0.00018318506772629917,0.00037532596616074443,0.000823378621134907,0.01010935753583908,0.001361943781375885,0.0037908877711743116,4.690022979048081e-05,0.0025589396245777607,0.9798264503479004,0.0009236180922016501]",,,,"[0.00013766982010565698,0.0002061902778223157,0.002220665803179145,0.0069407252594828606,0.0025059275794774294,0.0006122020422481,5.007141953683458e-05,0.009677104651927948,0.9756789803504944,0.0019705062732100487]",
,,"[4.59752518509049e-05,2.3881339075160213e-06,0.0003690878802444786,5.9712798247346655e-05,0.9601386189460754,0.0005328154074959457,0.0004531566519290209,0.00021356400975491852,0.0009102575713768601,0.03727449104189873]",,,
"[0.010164441540837288,5.306002640281804e-05,0.0027433934155851603,1.6374769984395243e-05,0.0003611189895309508,0.049116235226392746,0.9357335567474365,4.0725191752244427e-07,0.00180653459392488,4.916039415547857e-06]",,"[0.0003401236026547849,5.966703156445874e-06,0.0008251123945228755,3.887056664098054e-06,6.866935291327536e-05,0.004523850046098232,0.9939963817596436,6.303481825398194e-08,0.00023492723994422704,9.945262036126223e-07]","[0.0020774512086063623,5.77416576561518e-05,0.0024332727771252394,8.10713754617609e-06,0.00023878693173173815,0.02919963374733925,0.9652909636497498,2.9593201134048286e-07,0.0006913540419191122,2.4024814138101647e-06]","[0.00230289064347744,1.5791663827258162e-05,0.0020812780130654573,3.062632686123834e-06,0.000174126194906421,0.0021158354356884956,0.9929240942001343,2.50381702926461e-07,0.00037879921728745103,3.919853497791337e-06]",
