"[0.000341944134561345,0.0012598097091540694,0.01420674566179514,6.341173138935119e-05,0.0031586445402354,0.0025820727460086346,0.9738774299621582,7.910290150903165e-05,0.004017422441393137,0.0004135677882004529]","[7.32944899937138e-05,0.0006814645603299141,0.0006294701597653329,8.909477764973417e-05,0.00341398105956614,0.000571507727727294,0.9942483901977539,5.2319528549560346e-06,0.00019914997392334044,8.842630631988868e-05]","[0.000183157593710348,0.0003008197818417102,0.0006058033904992044,2.750639760051854e-05,0.005080857779830694,0.0011598780984058976,0.9916314482688904,1.9326922483742237e-05,0.0007375095156021416,0.00025374695542268455]","[1.7324129657936282e-05,9.222030348610133e-05,0.000564859714359045,3.7749787225038745e-06,0.0001746705820551142,6.02624386374373e-05,0.9990430474281311,2.730157120822696e-06,2.6176074243267067e-05,1.4905249372532126e-05]","[0.00030147883808240294,0.001592682208865881,0.023424837738275528,0.0007751102675683796,0.014373722486197948,0.004916382022202015,0.9506994485855103,3.8560890970984474e-05,0.003580112475901842,0.00029756102594546974]",
"[0.0007525617838837206,0.9013696908950806,0.027770956978201866,0.00954972393810749,0.002001221990212798,0.0037763367872685194,0.004091525450348854,0.01660805195569992,0.016836317256093025,0.01724354922771454]","[0.0004538219072856009,0.9678196907043457,0.0028005228377878666,0.009725772775709629,0.0017081174300983548,0.0023683265317231417,0.0016631323378533125,0.0072881379164755344,0.0037091115955263376,0.0024633335415273905]","[0.0017863918328657746,0.8388840556144714,0.017564795911312103,0.027765991166234016,0.00458947941660881,0.0058271558955311775,0.010569714941084385,0.039531465619802475,0.02012873813509941,0.03335222229361534]","[0.007802209351211786,0.5862306952476501,0.012637208215892315,0.020856089890003204,0.004317437764257193,0.006226853001862764,0.009621835313737392,0.3198380470275879,0.018789559602737427,0.013680046424269676]","[0.0011479449458420277,0.8564943671226501,0.04890267923474312,0.048256419599056244,0.002209001686424017,0.006600199267268181,0.0035443108063191175,0.0142245227470994,0.009094434790313244,0.009526161476969719]",
"[0.016121361404657364,0.0017444574041292071,0.09888961911201477,0.057196639478206635,0.00024466097238473594,0.7875171303749084,0.0007849665707908571,0.0008052243501879275,0.032345447689294815,0.004350447095930576]","[0.02946833334863186,0.003463706001639366,0.011492053978145123,0.2875145375728607,0.0006856195395812392,0.5104882717132568,0.000937634555157274,0.002572643104940653,0.15069469809532166,0.002682489575818181]","[0.02688441425561905,0.0017072190530598164,0.01589164137840271,0.258219450712204,0.00048017140943557024,0.6520619988441467,0.002079092664644122,0.001659367117099464,0.03638279810547829,0.004633842967450619]",,,
"[3.230541915399954e-05,0.9951339364051819,0.00030134725966490805,0.0005102144787088037,5.266610605758615e-05,0.0015774560160934925,0.0013262031134217978,0.00010547066631261259,0.0008545711752958596,0.00010580907110124826]","[0.0005756494356319308,0.8963444232940674,0.03919275850057602,0.004183497745543718,0.0003869998035952449,0.00927661545574665,0.00805007666349411,0.005641715135425329,0.0343104749917984,0.0020377738401293755]","[3.82937905669678e-05,0.9955509901046753,0.00032152654603123665,0.0017748503014445305,7.997965440154076e-05,0.001028773607686162,0.0007463752408511937,0.00010894777369685471,0.0002964726008940488,5.381103983381763e-05]","[0.000436728703789413,0.9263693690299988,0.008247793652117252,0.012783677317202091,0.0012177260359749198,0.014157253317534924,0.020201267674565315,0.0015087125357240438,0.010144712403416634,0.00493280915543437]","[0.0013479414628818631,0.9176462292671204,0.0142419608309865,0.007366100326180458,0.0003742441185750067,0.0051830001175403595,0.027331756427884102,0.009816677309572697,0.014441226609051228,0.002250874415040016]",
,,,,,
"[0.10459542274475098,0.09466052055358887,0.26366961002349854,0.01875898987054825,0.03434915468096733,0.08171211183071136,0.28148844838142395,0.04783520847558975,0.024742254987359047,0.048188284039497375]","[0.0022397050634026527,0.0006309403106570244,0.9713835716247559,0.001512728980742395,0.00052590825362131,0.000260430620983243,0.0027932082302868366,0.016109952703118324,0.004130858462303877,0.0004127287247683853]","[0.145114466547966,0.04468543827533722,0.1876903772354126,0.18157102167606354,0.06189408898353577,0.022647662088274956,0.22567136585712433,0.11288400739431381,0.01351136527955532,0.004330208990722895]","[0.03544778376817703,0.02251284010708332,0.09094252437353134,0.03442763909697533,0.2667054831981659,0.07826452702283859,0.3259377181529999,0.07757383584976196,0.052221011370420456,0.015966564416885376]","[0.11912085115909576,0.02038607746362686,0.08121511340141296,0.17785155773162842,0.04906102269887924,0.4368983805179596,0.07272258400917053,0.03053368628025055,0.007581848651170731,0.004628813825547695]","[0.3708091378211975,0.0019718490075320005,0.020582793280482292,0.009788949973881245,0.0029417991172522306,0.001190848182886839,0.03297874704003334,0.5198000073432922,0.033111538738012314,0.00682431273162365]"
"[9.006143955048174e-05,0.9739887714385986,0.004239077214151621,0.0013989642029628158,0.00015565482317470014,0.0015476022381335497,0.0012295451015233994,0.0019780886359512806,0.013397155329585075,0.0019751591607928276]","[8.384186912735458e-06,0.998397171497345,4.414565410115756e-05,0.0008968921611085534,3.339679096825421e-05,0.0001719746651360765,0.00013160353410057724,9.431130456505343e-05,0.0001662053109612316,5.592872912529856e-05]","[6.090440001571551e-05,0.9892551898956299,0.0007245221058838069,0.004066146444529295,0.00013604243576992303,0.0015309919835999608,0.0013286730973049998,0.0005503427237272263,0.0016351096564903855,0.0007120942464098334]","[9.32137481868267e-05,0.9560981392860413,0.001314328401349485,0.0033621976617723703,0.0017225479241460562,0.012243476696312428,0.0033326572738587856,0.0007714338134974241,0.007903505116701126,0.0131584033370018]","[0.00018552978872321546,0.9765989780426025,0.002373277908191085,0.001951677491888404,0.00010514281166251749,0.0009070794912986457,0.003669225610792637,0.004860264249145985,0.007302075624465942,0.0020467883441597223]",
"[0.0008278907043859363,0.001999519532546401,0.0007091809529811144,0.006406900938600302,9.997783490689471e-05,0.9672383666038513,0.000847809249535203,7.715921128692571e-06,0.020182080566883087,0.0016806030180305243]","[0.0027140097226947546,0.0004690425703302026,0.024660658091306686,0.018659021705389023,0.0001564925187267363,0.30260786414146423,0.001047830330207944,0.0003073137195315212,0.6488164067268372,0.0005613621906377375]","[0.002049395116046071,0.011048822663724422,0.0011462090769782662,0.3116818964481354,0.00103867263533175,0.6568204760551453,0.0014320979826152325,2.862184919649735e-05,0.014470904134213924,0.00028290337650105357]","[0.0025706554297357798,0.002019858919084072,0.006416815333068371,0.5690782070159912,0.0005105615127831697,0.2556288540363312,0.009208877570927143,0.00016168635920621455,0.1496211141347885,0.004783343058079481]","[0.00034281107946299016,0.00017010667943395674,0.0002947533503174782,0.005532513372600079,0.0006509922677651048,0.973047137260437,0.001123183872550726,6.249134912650334e-06,0.016901984810829163,0.0019303510198369622]",
,,,,,
,,,,,
"[8.220730524044484e-05,0.9891868233680725,0.002476159017533064,0.0012698841746896505,0.00012031164078507572,0.0007807195652276278,0.0012567646335810423,0.001226890250109136,0.002952836686745286,0.0006474290858022869]","[5.971872451482341e-05,0.9929993152618408,0.0009781175758689642,0.0011637104908004403,0.00023650182993151248,0.002182715805247426,0.001136966166086495,0.000436939240898937,0.0005388938006944954,0.0002670428657438606]","[0.0007828927482478321,0.9314228296279907,0.00803943071514368,0.008419892750680447,0.0008022959227673709,0.0047643291763961315,0.010631746612489223,0.008711115457117558,0.016416477039456367,0.010008931159973145]","[0.00027636068989522755,0.9653146862983704,0.011389355175197124,0.0019260079134255648,0.0001798790181055665,0.0013419492170214653,0.010257127694785595,0.004486857447773218,0.003439435036852956,0.001388262608088553]","[0.00012581420014612377,0.9749159812927246,0.009855194017291069,0.0064548286609351635,0.00023730423708911985,0.0021734514739364386,0.0010459385812282562,0.0006789935287088156,0.0037883154582232237,0.0007241471903398633]",
"[2.0508854504441842e-05,7.0458136178785935e-06,0.001010729349218309,0.00011411964806029573,0.0028551225550472736,8.719589459360577e-06,9.411693099536933e-06,0.0161485206335783,0.0005616852431558073,0.9792640805244446]","[5.390692240325734e-05,8.091384370345622e-05,0.00043084510252811015,0.0013108736602589488,0.10560540854930878,4.811005783267319e-05,2.3019530999590643e-05,0.0209939107298851,0.0002009897871175781,0.8712521195411682]","[8.869077987583296e-07,4.304228866658377e-07,2.5707169697852805e-05,4.89695266878698e-05,0.0029103439301252365,3.69580925507762e-06,3.808463816312724e-06,0.0004591373144648969,1.695933133305516e-05,0.9965301156044006]","[5.999392305966467e-05,4.285117029212415e-06,0.00038861215580254793,0.00021801723050884902,0.002095269039273262,4.5979350034031086e-06,3.533166091074236e-05,0.039127498865127563,0.0002398709038970992,0.9578266143798828]","[0.00018864151206798851,1.4889727935951669e-05,0.001735640107654035,0.0005349784623831511,0.011018694378435612,3.363756331964396e-05,4.967656059307046e-05,0.10216175019741058,0.00041710020741447806,0.8838449716567993]",
"[9.184522787109017e-05,0.8177333474159241,0.03409586846828461,0.010782253928482533,0.0014147284673526883,0.04282635822892189,0.0034657565411180258,0.0019151483429595828,0.08206989616155624,0.005604804493486881]","[3.8899896026123315e-05,0.9567335247993469,0.001055432134307921,0.010500133968889713,0.001111186807975173,0.0200431440025568,0.0010652998462319374,0.0005178110441192985,0.008663552813231945,0.0002710122789721936]","[8.837260975269601e-05,0.21563555300235748,0.013273595832288265,0.6898454427719116,0.0014001739909872413,0.017304424196481705,0.02893165685236454,0.0011329205008223653,0.010913190431892872,0.02147470973432064]",,,
"[0.0027300065848976374,0.0015039556892588735,0.05773717537522316,0.0005756995524279773,0.006682679057121277,0.00395217165350914,0.9114643931388855,0.0010999051155522466,0.01069553941488266,0.0035584440920501947]","[0.00040678525692783296,0.0008763995720073581,0.0020377638284116983,0.0007660918054170907,0.007781052030622959,0.00091786083066836,0.986299455165863,4.044145316584036e-05,0.0002323093794984743,0.0006419132114388049]","[0.0008321970235556364,0.0001548521249787882,0.0019817459397017956,9.718848741613328e-05,0.003791016759350896,0.0009469731012359262,0.9903733730316162,0.00014375818136613816,0.0008752650464884937,0.0008036461658775806]","[0.003137384308502078,0.002073290990665555,0.13775599002838135,0.016962775960564613,0.038006290793418884,0.013091148808598518,0.7699270844459534,0.0003897294809576124,0.01618598960340023,0.002470343606546521]",,
,,,,,
"[0.0126936761662364,0.022219480946660042,0.0037984184455126524,0.011187375523149967,0.0013599001104012132,0.74599689245224,0.0020490246824920177,0.0017208366189152002,0.19562716782093048,0.0033472017385065556]","[0.009701506234705448,0.008701616898179054,0.0015828395262360573,0.01811174489557743,0.0019074580632150173,0.9018804430961609,0.0038374848663806915,0.0009171402198262513,0.04945484548807144,0.0039049761835485697]","[0.01394160557538271,0.004371620714664459,0.001737952814437449,0.00490366667509079,0.0015238336054608226,0.7782809734344482,0.00594299053773284,0.001953283092007041,0.17686045169830322,0.010483702644705772]",,,
"[0.0003484578337520361,9.997655979532283e-06,0.00012154656724305823,0.0020782887004315853,7.898210606072098e-05,0.9550313949584961,6.736579962307587e-06,0.0036801269743591547,0.03529788553714752,0.003346489043906331]","[0.00020888358994852751,4.2293238948332146e-05,1.3768290045845788e-05,0.01376890204846859,0.00010694420780055225,0.9824578166007996,3.7967581647535553e-06,0.001138767576776445,0.0018304792465642095,0.0004283550661057234]","[0.0004211259656585753,2.591390693851281e-05,0.00010512492008274421,0.10303516685962677,0.00020546434097923338,0.848845362663269,4.325639383750968e-05,0.00988645851612091,0.01233073603361845,0.025101350620388985]","[0.0001623643038328737,1.6861154108482879e-06,8.375211109523661e-06,0.0009695197222754359,9.742271504364908e-05,0.9851171970367432,3.760924528251053e-06,0.0008697891025803983,0.010068054310977459,0.002701961202546954]","[0.0011459620436653495,1.8325576093047857e-05,0.0001265308092115447,0.00925149954855442,0.00012907500786241144,0.9446492195129395,5.226798020885326e-05,0.02398633025586605,0.011763224378228188,0.008877619169652462]","[5.047655213274993e-05,5.65870186619577e-06,0.00012429451453499496,0.029064390808343887,0.00010416281293146312,0.9655828475952148,1.7515134231871343e-06,0.0001665018789935857,0.00459683034569025,0.00030310259899124503]"
"[0.0005665488424710929,0.9359970688819885,0.015264847315847874,0.007851662114262581,0.0004940258804708719,0.005717854481190443,0.003346469020470977,0.005942337680608034,0.02068372257053852,0.004135355353355408]","[0.0002041811094386503,0.9750998020172119,0.0011809981660917401,0.015795229002833366,0.0002947740722447634,0.0027945947367697954,0.0014534416841343045,0.0011013814946636558,0.0011498142266646028,0.0009258654899895191]","[0.0008158019045367837,0.9367185831069946,0.00551515631377697,0.011808832176029682,0.0009495651465840638,0.00798790156841278,0.006065324414521456,0.008320330642163754,0.015627073124051094,0.006191440857946873]","[0.0006157337920740247,0.9335067272186279,0.008496752940118313,0.030973859131336212,0.0008498803363181651,0.0066589172929525375,0.0029151684138923883,0.004506192170083523,0.008933333680033684,0.002543505048379302]",,
"[3.739097519428469e-05,0.8153197765350342,0.009666813537478447,0.05989225208759308,0.0031637006904929876,0.07363881915807724,0.0020050578750669956,0.0012278832728043199,0.015040656551718712,0.020007697865366936]","[5.002594662073534e-06,0.006964166183024645,0.9744439721107483,0.013929189182817936,0.00011631032248260453,0.0014675980200991035,0.0001998717780224979,0.0006599953048862517,0.0020976578816771507,0.00011624689068412408]","[4.634763899957761e-05,0.6088001728057861,0.012610659003257751,0.2963634133338928,0.006392982788383961,0.017930543050169945,0.0012457451084628701,0.005848989821970463,0.048473943024873734,0.0022872011177241802]",,,
"[0.00013285373279359192,0.9873493313789368,0.001340904738754034,0.0021504478063434362,0.00016135096666403115,0.003403615904971957,0.001253821304999292,0.0005104895099066198,0.0017211402300745249,0.0019759710412472486]","[0.0008601014851592481,0.7924850583076477,0.13430476188659668,0.015124999918043613,0.0006200927309691906,0.003805573098361492,0.005027459934353828,0.01214453112334013,0.030975090339779854,0.004652389790862799]","[0.00017951542395167053,0.9852492213249207,0.0012664562091231346,0.007322350516915321,0.0002389578294241801,0.0014286363730207086,0.0009277532808482647,0.0010735314572229981,0.0019484004005789757,0.00036511942744255066]",,,
"[0.07418453693389893,0.010748732835054398,0.009015565738081932,0.0024520372971892357,0.008530334569513798,0.6718669533729553,0.006042325869202614,0.051576461642980576,0.15445689857006073,0.011126232333481312]","[0.08614388853311539,0.0368550680577755,0.0037482264451682568,0.02176341414451599,0.022892775014042854,0.7665412425994873,0.012887735851109028,0.01710369996726513,0.023083297535777092,0.008980716578662395]",,,,
"[0.00016968237468972802,0.9802358150482178,0.0008205682970583439,0.0023240111768245697,0.0003654542670119554,0.007931466214358807,0.0013029747642576694,0.0006223841919563711,0.0033203335478901863,0.0029073962941765785]","[0.00034220199449919164,0.9635448455810547,0.0029853880405426025,0.010615360923111439,0.0006683598621748388,0.005467842798680067,0.0018878995906561613,0.0032619887497276068,0.009581220336258411,0.0016448958776891232]","[0.0003363708092365414,0.96242356300354,0.0011340347118675709,0.005388305988162756,0.000649305758997798,0.024784991517663002,0.0018497977871447802,0.0009210593998432159,0.0018969932571053505,0.0006155865848995745]","[0.0009986471850425005,0.8011777400970459,0.008558732457458973,0.10491140931844711,0.001510698115453124,0.014832104556262493,0.013925920240581036,0.00735433679074049,0.027164790779352188,0.019565647467970848]","[0.000237970074522309,0.9803413152694702,0.000552913814317435,0.00418485002592206,0.0007394621497951448,0.0020039291121065617,0.0009409112390130758,0.004402742721140385,0.005843665916472673,0.0007522184168919921]","[0.001975360093638301,0.8740561604499817,0.006834192667156458,0.018436798825860023,0.0024416297674179077,0.025785356760025024,0.012485620565712452,0.015786705538630486,0.02818245254456997,0.014015733264386654]"
"[5.855873041582527e-06,0.9957990050315857,0.001025069854222238,0.00036411144537851214,0.00013272133946884423,3.8049496652092785e-05,0.0002927558380179107,0.0008964378503151238,0.0012207406107336283,0.00022524638916365802]","[1.3812744327879045e-05,0.9925242066383362,0.001551142893731594,0.0019482781644910574,0.0002626138739287853,0.00010662983549991623,0.0012676658807322383,0.0010465324157848954,0.0007677198736928403,0.0005113990046083927]","[9.210394637193531e-05,0.9654492735862732,0.0028755846433341503,0.0017266321228817105,0.0019493597792461514,0.00037113926373422146,0.002745797159150243,0.00800769217312336,0.01019143033772707,0.006591003853827715]","[1.7976259186980315e-05,0.9839152097702026,0.009980232454836369,0.0009739983361214399,0.00014550449850503355,8.10228448244743e-05,0.0012696339981630445,0.002062529791146517,0.0012133247219026089,0.0003404758754186332]",,
"[0.01280723512172699,0.002303909044712782,0.30890384316444397,0.43007585406303406,0.000373245362425223,0.17046236991882324,0.003547948319464922,0.024663202464580536,0.03995560109615326,0.006906779017299414]","[0.0005776082980446517,0.0012740035308524966,0.002953604329377413,0.9836784601211548,0.0001407365925842896,0.009675526060163975,0.00044258899288251996,0.0006437498377636075,0.0002627413487061858,0.00035095089697279036]","[0.0005026197177357972,0.0003723670379258692,0.005704279989004135,0.21767471730709076,0.005332604516297579,0.7400673031806946,0.002523020375519991,0.0006178998737595975,0.004808533936738968,0.022396698594093323]","[0.38421767950057983,0.0007823089836165309,0.014637386426329613,0.31991952657699585,0.00039801225648261607,0.05831113085150719,0.0012190311681479216,0.07987765967845917,0.1393059939146042,0.0013312587980180979]",,
"[0.0023093954659998417,0.0014474689960479736,0.0015657090116292238,0.0002659823512658477,0.0010332698002457619,0.036983899772167206,0.9542238116264343,7.735307008260861e-06,0.0018129149684682488,0.00034987099934369326]","[0.013444315642118454,0.0008592450176365674,0.1778111457824707,0.0018108172807842493,0.001520207617431879,0.02355363219976425,0.7453686594963074,0.00014479929814115167,0.0352853424847126,0.0002018426894210279]","[0.003928772173821926,0.006483571138232946,0.0011703931959345937,0.005512357223778963,0.004257645923644304,0.02677035890519619,0.9504193067550659,2.115097413479816e-05,0.001381587004289031,5.4887721489649266e-05]","[0.003228762885555625,0.0005895924987271428,0.0035400877241045237,0.004869222640991211,0.05150439217686653,0.024091005325317383,0.9088404178619385,1.7567499526194297e-05,0.003158471779897809,0.00016052674618549645]","[0.006450671702623367,0.0005523941363207996,0.0009246596018783748,0.00025194082991220057,0.0010896488092839718,0.04737607389688492,0.9431253671646118,4.797411293111509e-06,0.000212885468499735,1.154560231952928e-05]",
"[2.9412177582344157e-07,0.9998363256454468,7.254105184983928e-06,1.7156055037048645e-05,1.1169253184561967e-06,2.8066235245205462e-05,4.0092028939398006e-05,2.298790832355735e-06,6.325088907033205e-05,4.133221409574617e-06]","[1.4181116057443433e-05,0.9890376925468445,0.0033607108052819967,0.00028337654657661915,2.4851373382261954e-05,0.0003951875842176378,0.000417574483435601,0.00030230593984015286,0.006013293284922838,0.00015082805475685745]","[2.650200940479408e-06,0.9988605976104736,8.120894926832989e-05,0.0006398690165951848,7.590075256302953e-06,7.442010246450081e-05,0.00016505311941727996,1.8978600564878434e-05,0.00012587870878633112,2.3775910449330695e-05]","[3.2650696084601805e-05,0.9924212098121643,0.0009488651994615793,0.0006130997790023685,5.622606477118097e-05,0.0004546461277641356,0.0019337197300046682,0.0004074694588780403,0.0027720120269805193,0.000360015663318336]","[7.439442924805917e-06,0.9986612796783447,0.0003541444311849773,0.00025531198480166495,4.98365307066706e-06,0.0002330784482182935,6.602748908335343e-05,2.9909419026807882e-05,0.00036015527439303696,2.7560601665754803e-05]",
"[0.0001345485361525789,0.978293240070343,0.005085734650492668,0.0012292758328840137,0.00014304339129012078,0.006459019146859646,0.003318816889077425,0.0007017628522589803,0.003988741431385279,0.0006458335556089878]","[0.00016964128008112311,0.9827004075050354,0.00069006736157462,0.001987246796488762,0.00019321279251016676,0.00685941893607378,0.002229852369055152,0.0006741824909113348,0.004211114253848791,0.00028474073042161763]",,,,
"[7.678290785406716e-06,0.9913056492805481,0.005680397618561983,0.00042618915904313326,1.7298132661380805e-05,0.0009459536522626877,0.0006157492753118277,7.097525667631999e-05,0.0008600156870670617,7.010623812675476e-05]","[4.487341357162222e-06,0.9969984292984009,0.000236490202951245,0.0007479669875465333,2.152671368094161e-05,0.000371482950868085,0.0002555764513090253,8.908349991543218e-05,0.001260492135770619,1.4389074749487918e-05]","[1.627340134291444e-05,0.9916383624076843,0.001069899881258607,0.002835822058841586,5.772007716586813e-05,0.001486421562731266,0.001677233725786209,0.00012343915295787156,0.001029099803417921,6.579887121915817e-05]","[3.7565423554042354e-05,0.9832503199577332,0.0033835782669484615,0.0013688062317669392,0.00012356301886029541,0.002398676937445998,0.004023098852485418,0.000448896229499951,0.004685785621404648,0.000279720698017627]","[4.2282419599359855e-05,0.9801320433616638,0.0072019100189208984,0.00541582889854908,0.00010029674740508199,0.0030103565659374,0.0015186741948127747,0.0003944752097595483,0.0020748660899698734,0.00010929657582892105]",
"[5.5807260650908574e-05,0.00044384089414961636,0.014719059690833092,0.7050193548202515,0.0002967562759295106,0.27163347601890564,4.845641888095997e-05,3.058166475966573e-05,0.006941654719412327,0.0008110613562166691]","[2.526211756048724e-05,0.0004874904698226601,0.0004411722475197166,0.933080792427063,0.00017401414515916258,0.05357424542307854,9.502375178271905e-06,2.6165438612224534e-05,0.012095385231077671,8.605751645518467e-05]","[4.483156590140425e-05,0.0002262416819576174,0.0004580983950290829,0.40373489260673523,0.00048574001993983984,0.594247579574585,2.30408495554002e-05,9.84131565928692e-06,0.0007257016259245574,4.399170938995667e-05]","[4.592084223986603e-06,3.2784093491500244e-05,0.00038220759597606957,0.9885242581367493,2.610808951430954e-05,0.009947876445949078,2.0588538973242976e-05,1.0815461791935377e-05,0.0007616605726070702,0.0002890725154429674]","[1.856051676440984e-05,7.213748176582158e-05,0.0004025142698083073,0.2041795253753662,0.0014260764000937343,0.7847241163253784,5.909391984459944e-05,1.355286076432094e-05,0.007587014231830835,0.0015174461295828223]",
"[0.0002694936119951308,0.9682443737983704,0.0012057875283062458,0.0026968540623784065,0.0004705977044068277,0.015125622972846031,0.002354260068386793,0.0007795974379405379,0.00622500479221344,0.0026284714695066214]","[0.00058985676150769,0.9474701285362244,0.0037366915494203568,0.011060981079936028,0.000832358724437654,0.016401976346969604,0.0046625505201518536,0.003098678309470415,0.010365111753344536,0.0017815768951550126]","[0.0025745071470737457,0.8096744418144226,0.006645185872912407,0.015644893050193787,0.0033170743845403194,0.06201191991567612,0.012109033763408661,0.01237550750374794,0.06277377158403397,0.012873590923845768]","[0.0007141234236769378,0.940743625164032,0.008375396952033043,0.008044920861721039,0.0006563140777871013,0.014119681902229786,0.014857473783195019,0.003936117980629206,0.006576530169695616,0.001975728664547205]","[0.0007194968638941646,0.9055527448654175,0.01077951304614544,0.027662651613354683,0.001610172213986516,0.02708481065928936,0.003584725083783269,0.002210484817624092,0.018993685021996498,0.001801682054065168]",
"[0.0007173607591539621,0.9497475028038025,0.012062979862093925,0.0069230846129357815,0.001030414248816669,0.0072097619995474815,0.007022908888757229,0.004395040217787027,0.009028574451804161,0.0018623103387653828]","[0.0012674765894189477,0.9164285063743591,0.01512532401829958,0.01995653472840786,0.0016232242342084646,0.013717413879930973,0.016151821240782738,0.00489646615460515,0.007646741811186075,0.0031864680349826813]",,,,
"[3.2862084481166676e-05,0.9787351489067078,0.0038836474996060133,0.00043292224290780723,0.00014953645586501807,0.0016443866770714521,0.002581085078418255,0.0006549715762957931,0.011367729865014553,0.0005176439299248159]","[9.431940270587802e-06,0.9968630075454712,0.00021527228818740696,0.0007499441271647811,5.062596028437838e-05,0.00044756720308214426,0.0009113159612752497,6.83813268551603e-05,0.0005910925683565438,9.3409966211766e-05]","[9.340784163214266e-05,0.9724502563476562,0.0026428012643009424,0.00093310751253739,0.00036729630664922297,0.0027327886782586575,0.008867306634783745,0.0008306990494020283,0.00972934439778328,0.0013529625721275806]","[3.4505555959185585e-05,0.977922797203064,0.011830992996692657,0.0006609803531318903,0.00010253605432808399,0.004107448738068342,0.0018195918528363109,0.00017851883603725582,0.0030561555176973343,0.00028646146529354155]",,
"[0.012982351705431938,0.0033043348230421543,0.014835392124950886,0.05019814893603325,0.0072629572823643684,0.8022098541259766,0.009733826853334904,0.0033029846381396055,0.08813253045082092,0.008037569932639599]","[0.007197148632258177,0.02362874150276184,0.004711567889899015,0.4599059820175171,0.028704514726996422,0.4401962459087372,0.008422207087278366,0.0019556519109755754,0.021955035626888275,0.0033228867687284946]","[0.009781048633158207,0.0014528916217386723,0.0013524306705221534,0.01527862623333931,0.0035396043676882982,0.9613516330718994,0.003338543465360999,0.000380928919184953,0.0029642877634614706,0.0005600125878117979]","[0.009422975592315197,0.0051008546724915504,0.011950000189244747,0.3248395621776581,0.013247259892523289,0.5231189131736755,0.032924674451351166,0.004140699747949839,0.048791926354169846,0.026463190093636513]",,
"[0.00017401120567228645,0.9429929852485657,0.023686952888965607,0.00904487818479538,0.0009031945373862982,0.001954529667273164,0.0019320894498378038,0.00738880131393671,0.0035613388754427433,0.008361241780221462]","[0.00014048017328605056,0.9711939096450806,0.002139926888048649,0.010559686459600925,0.0009931119857355952,0.0010201341938227415,0.0010624902788549662,0.0060950992628932,0.004303927533328533,0.002491285325959325]","[0.00017593028314877301,0.9754025340080261,0.002518649445846677,0.008605035953223705,0.0020196810364723206,0.004072083625942469,0.0014591817744076252,0.002846522955223918,0.0010472297435626388,0.0018531371606513858]",,,
"[3.4425102057866752e-06,0.9985722303390503,0.00016669945034664124,8.408716530539095e-05,1.7362579455948435e-05,0.00013026493252255023,0.00019303792214486748,5.798271740786731e-05,0.0007317113922908902,4.326022099121474e-05]","[5.46410919923801e-05,0.9847514033317566,0.001018601469695568,0.00047195228398777544,0.00010078387276735157,0.0006525783101096749,0.0039644851349294186,0.000571060401853174,0.007577372249215841,0.0008371248841285706]","[8.314527804031968e-06,0.9880544543266296,0.0023136797826737165,0.0015099105658009648,0.00010424445645185187,0.00040637742495164275,0.00040491390973329544,7.208485476439819e-05,0.0070156822912395,0.00011040848767152056]",,,
"[3.534278948791325e-05,0.9937279224395752,0.0011091941269114614,0.0003859450516756624,0.0001860139745986089,0.0005650266539305449,0.0010861502960324287,0.0004152964102104306,0.00151260185521096,0.0009765015565790236]","[0.00039733186713419855,0.7874540090560913,0.11830517649650574,0.0033831833861768246,0.0009051320957951248,0.0013380934251472354,0.005416996777057648,0.020174816250801086,0.060485318303108215,0.0021399909164756536]","[2.9977294616401196e-05,0.9954890608787537,0.0007784637855365872,0.0011297604069113731,0.0002508420147933066,0.000393924827221781,0.0006930928793735802,0.00042011294863186777,0.0006963326595723629,0.0001185006694868207]","[0.00029619797714985907,0.9150828123092651,0.023123670369386673,0.020589416846632957,0.0012855270178988576,0.0012889605714008212,0.013913209550082684,0.00630074692890048,0.013739096000790596,0.004380351863801479]","[0.0005927032325416803,0.9254240393638611,0.010800261981785297,0.004182677250355482,0.002339990111067891,0.002781482180580497,0.007882921025156975,0.0113987373188138,0.028968965634703636,0.0056282221339643]","[0.00012228275591041893,0.9636964797973633,0.017078092321753502,0.001881919102743268,0.0003383378207217902,0.0006418448174372315,0.009370842017233372,0.002843176946043968,0.0033482685685157776,0.0006787464371882379]"
"[3.0015953598194756e-05,0.9758337140083313,0.004233321640640497,0.0004378352896310389,6.122815830167383e-05,0.00223374692723155,0.0016244803555309772,0.0002585116308182478,0.014990855939686298,0.0002963465522043407]","[1.3901773854740895e-05,0.9947642087936401,0.0002745330275502056,0.0007466803072020411,8.19902415969409e-05,0.0017875188495963812,0.0011024883715435863,4.9705417040968314e-05,0.0010579255176708102,0.00012094109115423635]","[5.431893077911809e-05,0.9859113693237305,0.001962742069736123,0.000717701215762645,5.861933823325671e-05,0.0015422747237607837,0.0039209588430821896,0.0004930837894789875,0.0051536099053919315,0.00018532437388785183]","[2.843522815965116e-05,0.9750316739082336,0.004430288448929787,0.006327720358967781,0.00016267823230009526,0.0026784923393279314,0.0010849462123587728,0.00011204557085875422,0.009979929774999619,0.00016378925647586584]",,
